mask1,mask2,intersection,mask1_size,mask2_size,mask2_size_at_mask1_z,iou,iou_at_mask1_z,containment_2p,containment_hcr_at_z,is_best_match,somaprint_hcr_label,somaprint_best_score,somaprint_second_score,somaprint_confident
1160,16209,216,499,1311,283,0.1355081555834379,0.381625441696113,0.4328657314629258,0.7632508833922261,True,16209,15.713751339586032,4.72623084389344,True
1160,13994,79,499,4604,382,0.0157245222929936,0.098503740648379,0.158316633266533,0.206806282722513,False,16209,15.713751339586032,4.72623084389344,True
1160,16836,27,499,1798,419,0.0118942731277533,0.0303030303030303,0.0541082164328657,0.0644391408114558,False,16209,15.713751339586032,4.72623084389344,True
1161,18626,298,402,2241,1165,0.1270788912579957,0.2348305752561071,0.7412935323383084,0.255793991416309,True,18626,16.334699132087884,4.939429299399919,True
1161,18004,100,402,4487,1793,0.0208811860513677,0.0477326968973747,0.2487562189054726,0.0557724484104852,False,18626,16.334699132087884,4.939429299399919,True
1162,18004,359,415,4487,1233,0.0790226722430112,0.2785104732350659,0.8650602409638555,0.2911597729115977,True,18004,15.174203132397505,4.220043845827472,True
1163,18658,337,591,2563,747,0.1196308129215477,0.3366633366633366,0.5702199661590525,0.4511378848728246,True,18658,18.899233132590005,4.51336962500387,True
1163,16744,131,591,2489,504,0.0444218379111563,0.1358921161825726,0.22165820642978,0.2599206349206349,False,18658,18.899233132590005,4.51336962500387,True
1164,13942,245,276,3672,305,0.0661625708884688,0.7291666666666666,0.8876811594202898,0.8032786885245902,True,13942,23.197317367353243,4.966965391459365,True
1164,16744,2,276,2489,503,0.0007238508867173,0.0025740025740025,0.0072463768115942,0.003976143141153,False,13942,23.197317367353243,4.966965391459365,True
1165,17466,322,393,2185,377,0.1427304964539007,0.71875,0.8193384223918575,0.8541114058355438,True,17466,17.9822242624665,3.1271464875540773,True
1166,10703,30,149,5043,882,0.0058117008911274,0.0299700299700299,0.2013422818791946,0.0340136054421768,True,10703,8.45890713800649,5.441555356627299,False
1167,15541,198,437,2087,528,0.0851246775580395,0.258148631029987,0.4530892448512585,0.375,True,15541,22.397912985197323,4.687325318521098,True
1167,17415,85,437,3298,916,0.0232876712328767,0.0670347003154574,0.1945080091533181,0.0927947598253275,False,15541,22.397912985197323,4.687325318521098,True
1167,13412,16,437,5030,585,0.0029352412401394,0.0159045725646123,0.0366132723112128,0.0273504273504273,False,15541,22.397912985197323,4.687325318521098,True
1168,16743,349,634,3161,925,0.1012768427161926,0.2884297520661157,0.5504731861198738,0.3772972972972973,True,16743,23.41128159613952,4.973941255697178,True
1168,19645,229,634,2037,727,0.0937755937755937,0.2022968197879858,0.361198738170347,0.3149931224209078,False,16743,23.41128159613952,4.973941255697178,True
1168,19198,3,634,2192,962,0.0010626992561105,0.0018832391713747,0.0047318611987381,0.0031185031185031,False,16743,23.41128159613952,4.973941255697178,True
1169,15582,389,450,5119,798,0.075096525096525,0.4528521536670547,0.8644444444444445,0.487468671679198,True,15582,21.747399538244988,3.5224688763808345,True
1170,16808,502,644,4175,1102,0.1162844567987028,0.4035369774919614,0.7795031055900621,0.455535390199637,True,16808,16.940684987259072,3.7702010043136434,True
1170,11906,7,644,6358,392,0.001000714796283,0.0068027210884353,0.0108695652173913,0.0178571428571428,False,16808,16.940684987259072,3.7702010043136434,True
1171,15613,340,799,3109,1190,0.0952914798206278,0.2061855670103092,0.425531914893617,0.2857142857142857,True,15613,12.63539084953488,4.896053424322399,True
1171,15621,187,799,4079,1364,0.0398635685354935,0.0946356275303643,0.2340425531914893,0.1370967741935483,False,15613,12.63539084953488,4.896053424322399,True
1171,17499,1,799,3165,1509,0.0002523340903356,0.000433463372345,0.0012515644555694,0.0006626905235255,False,15613,12.63539084953488,4.896053424322399,True
1172,19185,171,340,1809,369,0.0864509605662285,0.3178438661710037,0.5029411764705882,0.4634146341463415,True,19185,24.532395543385686,6.400043716243021,True
1172,12901,66,340,6361,777,0.0099472494348153,0.0627973358705994,0.1941176470588235,0.0849420849420849,False,19185,24.532395543385686,6.400043716243021,True
1172,17406,16,340,3066,776,0.0047197640117994,0.0145454545454545,0.0470588235294117,0.0206185567010309,False,19185,24.532395543385686,6.400043716243021,True
1173,19186,509,598,2909,992,0.1697798532354903,0.4708603145235893,0.8511705685618729,0.5131048387096774,True,19186,23.04784992796524,4.36791047548001,True
1174,15089,233,299,3379,556,0.0676342525399129,0.3745980707395498,0.7792642140468228,0.4190647482014388,True,15089,26.250005757528918,5.532064388352998,True
1174,19645,46,299,2037,354,0.0200873362445414,0.0757825370675453,0.1538461538461538,0.1299435028248587,False,15089,26.250005757528918,5.532064388352998,True
1174,16743,11,299,3161,925,0.0031893302406494,0.009068425391591,0.0367892976588628,0.0118918918918918,False,15089,26.250005757528918,5.532064388352998,True
1175,18698,311,567,2680,321,0.1059264305177111,0.5389948006932409,0.5485008818342152,0.968847352024922,True,18698,22.410058662062177,4.557658343477642,True
1175,17466,20,567,2185,377,0.007320644216691,0.0216450216450216,0.0352733686067019,0.053050397877984,False,18698,22.410058662062177,4.557658343477642,True
1176,17999,302,316,2814,423,0.1067892503536067,0.6910755148741419,0.9556962025316456,0.7139479905437353,True,17999,25.386838566891342,3.860657333414314,True
1177,17999,0,322,2814,0,0.0,0.0,0.0,0.0,False,17999,3.5705557170219975,2.6913385619484873,False
1178,17406,364,483,3066,776,0.1142857142857142,0.4067039106145251,0.7536231884057971,0.4690721649484536,True,17406,27.30583896686947,4.815733137000653,True
1178,12901,17,483,6361,777,0.0024901127874615,0.0136765888978278,0.0351966873706004,0.0218790218790218,False,17406,27.30583896686947,4.815733137000653,True
1178,19186,10,483,2909,992,0.002956830277942,0.0068259385665529,0.020703933747412,0.0100806451612903,False,17406,27.30583896686947,4.815733137000653,True
1179,17410,315,467,1813,617,0.1603053435114503,0.4096228868660598,0.6745182012847966,0.5105348460291734,True,17410,20.01764807760493,5.939084035551174,True
1179,16113,73,467,2494,782,0.0252770083102493,0.0620748299319727,0.1563169164882226,0.0933503836317135,False,17410,20.01764807760493,5.939084035551174,True
1179,16101,9,467,2788,930,0.0027726432532347,0.0064841498559077,0.019271948608137,0.0096774193548387,False,17410,20.01764807760493,5.939084035551174,True
1180,16113,210,225,2494,782,0.0836986847349541,0.2634880803011292,0.9333333333333332,0.268542199488491,True,16113,16.21917450491447,5.074702366426584,True
1181,15609,66,217,5094,2269,0.0125834127740705,0.0272727272727272,0.304147465437788,0.0290877038342882,False,18121,6.320130519636024,5.656379892228825,False
1182,18651,144,446,2282,883,0.0557275541795665,0.1215189873417721,0.3228699551569506,0.1630804077010192,True,18651,21.54695513888584,4.800885978534053,True
1183,8399,289,673,6594,314,0.0414158784752077,0.4140401146131805,0.4294205052005943,0.9203821656050956,True,8399,14.197500373871648,3.954705674634159,True
1183,18671,213,673,1546,214,0.1061814556331007,0.3160237388724035,0.3164933135215453,0.9953271028037384,False,8399,14.197500373871648,3.954705674634159,True
1183,15567,18,673,5692,447,0.0028359855049629,0.0163339382940108,0.0267459138187221,0.0402684563758389,False,8399,14.197500373871648,3.954705674634159,True
1184,18084,440,676,2635,1363,0.1532567049808429,0.2751719824890556,0.650887573964497,0.3228173147468818,True,18084,16.582316922034185,8.570289602699587,True
1184,18685,170,676,2442,736,0.0576662143826322,0.1368760064412238,0.2514792899408284,0.2309782608695652,False,18084,16.582316922034185,8.570289602699587,True
1184,19659,27,676,950,142,0.0168855534709193,0.034134007585335,0.0399408284023668,0.1901408450704225,False,18084,16.582316922034185,8.570289602699587,True
1184,17443,1,676,1596,952,0.0004403346543372,0.0006146281499692,0.0014792899408284,0.0010504201680672,False,18084,16.582316922034185,8.570289602699587,True
1185,16784,6,462,1764,688,0.0027027027027027,0.0052447552447552,0.0129870129870129,0.0087209302325581,False,16783,4.322753950612137,3.8159223180067143,False
1185,15596,1,462,4827,833,0.0001891074130105,0.0007727975270479,0.0021645021645021,0.0012004801920768,False,16783,4.322753950612137,3.8159223180067143,False
1186,19998,413,560,1173,1173,0.3128787878787878,0.3128787878787878,0.7375,0.3520886615515771,True,19998,18.64525622952779,8.326287636558257,True
1186,18121,19,560,1584,246,0.0089411764705882,0.0241423125794155,0.0339285714285714,0.0772357723577235,False,19998,18.64525622952779,8.326287636558257,True
1186,13980,1,560,5005,981,0.0001797268152408,0.0006493506493506,0.0017857142857142,0.001019367991845,False,19998,18.64525622952779,8.326287636558257,True
1187,18135,170,722,2432,674,0.056970509383378,0.1386623164763458,0.2354570637119113,0.2522255192878338,True,15114,15.685352016996118,5.661685511963575,True
1187,15114,106,722,1995,318,0.0405974722328609,0.1134903640256959,0.1468144044321329,0.3333333333333333,False,15114,15.685352016996118,5.661685511963575,True
1187,18136,54,722,2434,728,0.0174081237911025,0.0386819484240687,0.074792243767313,0.0741758241758241,False,15114,15.685352016996118,5.661685511963575,True
1187,17497,59,722,1377,957,0.0289215686274509,0.0364197530864197,0.0817174515235457,0.0616509926854754,False,15114,15.685352016996118,5.661685511963575,True
1187,16829,29,722,1496,1176,0.0132480584741891,0.0155163188871054,0.0401662049861495,0.0246598639455782,False,15114,15.685352016996118,5.661685511963575,True
1188,18007,429,561,2044,1776,0.1971507352941176,0.2248427672955975,0.7647058823529411,0.241554054054054,True,18007,33.46016717667505,4.053719243620507,True
1189,13926,17,231,6432,1107,0.0025579295817032,0.0128690386071158,0.0735930735930736,0.015356820234869,True,19641,21.31064017435691,5.281802775490377,True
1189,18658,3,231,2563,692,0.0010748835542816,0.0032608695652173,0.0129870129870129,0.0043352601156069,False,19641,21.31064017435691,5.281802775490377,True
1190,18657,0,428,2686,0,0.0,0.0,0.0,0.0,False,18657,3.994077513805615,3.4810186516349293,False
1191,16156,139,686,1758,976,0.0603036876355748,0.0912672357189757,0.2026239067055393,0.1424180327868852,False,13443,16.375004457033327,5.311696748948439,True
1191,13443,58,686,3553,476,0.013872279359005,0.0525362318840579,0.0845481049562682,0.1218487394957983,True,13443,16.375004457033327,5.311696748948439,True
1191,16772,27,686,1556,953,0.0121896162528216,0.0167493796526054,0.0393586005830903,0.0283315844700944,False,13443,16.375004457033327,5.311696748948439,True
1191,14500,19,686,3014,1188,0.0051616408584623,0.0102425876010781,0.0276967930029154,0.0159932659932659,False,13443,16.375004457033327,5.311696748948439,True
1191,18685,4,686,2442,170,0.0012804097311139,0.0046948356807511,0.0058309037900874,0.0235294117647058,False,13443,16.375004457033327,5.311696748948439,True
1192,19198,332,493,2192,962,0.1410964725881853,0.2956366874443455,0.6734279918864098,0.3451143451143451,True,19198,25.68794525328928,3.808969930525315,True
1192,16743,21,493,3161,925,0.0057803468208092,0.0150322118826055,0.0425963488843813,0.0227027027027027,False,19198,25.68794525328928,3.808969930525315,True
1192,19192,7,493,3388,1503,0.0018069179143004,0.0035193564605329,0.0141987829614604,0.0046573519627411,False,19198,25.68794525328928,3.808969930525315,True
1193,12970,484,1152,4903,1429,0.086878477831628,0.2308059132093466,0.4201388888888889,0.3386983904828551,True,12970,10.995235967856312,4.822496876564933,True
1193,13994,102,1152,4604,1097,0.0180403254333215,0.047508150908244,0.0885416666666666,0.0929808568824065,False,12970,10.995235967856312,4.822496876564933,True
1194,18630,531,909,3681,1545,0.130820399113082,0.2761310452418096,0.5841584158415841,0.3436893203883495,True,18630,18.11896030984688,3.437026483053951,True
1195,16772,145,818,1556,635,0.0650515926424405,0.1108562691131498,0.1772616136919315,0.2283464566929134,False,18085,11.649971723849593,6.3659846231527215,True
1195,16156,125,818,1758,667,0.0509995920032639,0.0919117647058823,0.1528117359413203,0.1874062968515742,True,18085,11.649971723849593,6.3659846231527215,True
1196,19668,12,439,703,143,0.0106194690265486,0.0210526315789473,0.0273348519362186,0.0839160839160839,True,19668,15.8024940065115,3.6768838133104156,True
1197,18136,189,250,2434,728,0.075751503006012,0.2395437262357414,0.756,0.2596153846153846,True,18136,14.485782157236166,7.539306162659847,True
1197,18135,13,250,2432,674,0.0048707381041588,0.0142700329308452,0.052,0.0192878338278931,False,18136,14.485782157236166,7.539306162659847,True
1198,18657,382,536,2686,1160,0.1345070422535211,0.2907153729071537,0.7126865671641791,0.3293103448275862,True,18657,21.72196247284655,5.961112327862022,True
1198,19645,71,536,2037,1111,0.0283772981614708,0.0450507614213198,0.1324626865671641,0.0639063906390639,False,18657,21.72196247284655,5.961112327862022,True
1198,15089,4,536,3379,515,0.0010227563283047,0.0038204393505253,0.0074626865671641,0.0077669902912621,False,18657,21.72196247284655,5.961112327862022,True
1199,16144,324,448,4093,900,0.07683187099834,0.31640625,0.7232142857142857,0.36,True,16144,17.00947342843015,4.7768326299419455,True
1199,18674,53,448,1889,697,0.0232049036777583,0.0485347985347985,0.1183035714285714,0.0760401721664275,False,16144,17.00947342843015,4.7768326299419455,True
1200,19628,0,210,562,0,0.0,0.0,0.0,0.0,False,19628,11.975876227327285,5.065544813918575,True
1201,18615,116,283,2944,805,0.0372870459659273,0.1193415637860082,0.4098939929328622,0.1440993788819875,True,18615,7.72859423907947,3.824223016579666,False
1202,15567,501,577,5692,950,0.0868585298196948,0.4883040935672514,0.8682842287694974,0.5273684210526316,True,15567,22.430874853346115,4.934962403002315,True
1203,18087,227,512,2098,482,0.0952580780528745,0.2959582790091264,0.443359375,0.470954356846473,True,18087,16.148183373848862,8.261633520892124,True
1203,13949,108,512,3277,679,0.0293398533007334,0.0997229916897507,0.2109375,0.1590574374079528,False,18087,16.148183373848862,8.261633520892124,True
1204,16784,308,498,1764,688,0.157625383828045,0.3507972665148063,0.6184738955823293,0.4476744186046512,True,16784,14.363719863259355,5.2419173161984896,True
1204,13949,17,498,3277,588,0.0045236828100053,0.0159027128157156,0.0341365461847389,0.0289115646258503,False,16784,14.363719863259355,5.2419173161984896,True
1204,18698,7,498,2680,691,0.0022075055187637,0.0059221658206429,0.0140562248995983,0.0101302460202604,False,16784,14.363719863259355,5.2419173161984896,True
1204,11883,5,498,6056,950,0.0007634753397465,0.0034650034650034,0.0100401606425702,0.0052631578947368,False,16784,14.363719863259355,5.2419173161984896,True
1205,19975,30,505,1785,409,0.0132743362831858,0.0339366515837104,0.0594059405940594,0.0733496332518337,True,19975,14.029299104676255,3.8462207784154354,True
1205,18001,18,505,3790,1763,0.0042085574000467,0.008,0.0356435643564356,0.0102098695405558,False,19975,14.029299104676255,3.8462207784154354,True
1205,19186,3,505,2909,1463,0.0008795074758135,0.0015267175572519,0.0059405940594059,0.0020505809979494,False,19975,14.029299104676255,3.8462207784154354,True
1206,16094,380,584,2562,1169,0.1373825018076645,0.2767662053896577,0.6506849315068494,0.3250641573994867,True,16094,18.144298258654725,5.5689408893811,True
1206,16088,78,584,1566,926,0.0376447876447876,0.0544692737430167,0.1335616438356164,0.0842332613390928,False,16094,18.144298258654725,5.5689408893811,True
1207,16101,357,442,2788,466,0.1242603550295858,0.647912885662432,0.8076923076923077,0.7660944206008584,True,16101,14.941165868483516,4.61173601220596,True
1207,16094,1,442,2562,384,0.0003330003330003,0.0012121212121212,0.002262443438914,0.0026041666666666,False,16101,14.941165868483516,4.61173601220596,True
1208,18058,372,803,1597,1114,0.1834319526627219,0.2407766990291262,0.4632627646326276,0.3339317773788151,True,18058,14.569130237534965,6.909637258351239,True
1208,13940,289,803,5382,1019,0.0490162822252374,0.1885192433137638,0.3599003735990037,0.2836113837095191,False,18058,14.569130237534965,6.909637258351239,True
1208,16740,1,803,2392,1074,0.0003130870381966,0.0005330490405117,0.0012453300124533,0.0009310986964618,False,18058,14.569130237534965,6.909637258351239,True
1209,16783,368,678,2203,752,0.1464385196975726,0.3465160075329567,0.5427728613569321,0.4893617021276595,True,16783,15.414756868607915,6.279880293400337,True
1209,16776,118,678,1229,530,0.0659586361095584,0.1082568807339449,0.1740412979351032,0.2226415094339622,False,16783,15.414756868607915,6.279880293400337,True
1209,18086,28,678,426,426,0.0260223048327137,0.0260223048327137,0.0412979351032448,0.0657276995305164,False,16783,15.414756868607915,6.279880293400337,True
1210,18648,348,470,2803,763,0.1189743589743589,0.3932203389830508,0.7404255319148936,0.456094364351245,True,18648,21.422379021186234,3.612125070160734,True
1211,11883,416,592,6056,950,0.0667522464698331,0.369449378330373,0.7027027027027027,0.4378947368421053,True,11883,13.601828216663803,4.869553228957511,True
1211,16784,33,592,1764,688,0.0142057684029272,0.0264635124298315,0.0557432432432432,0.0479651162790697,False,11883,13.601828216663803,4.869553228957511,True
1212,13981,173,494,4545,1551,0.0355528154541718,0.0924145299145299,0.3502024291497975,0.1115409413281753,True,12403,13.806101639166176,6.045203879140134,True
1212,17474,25,494,1768,1165,0.0111756817165847,0.0152998776009791,0.0506072874493927,0.0214592274678111,False,12403,13.806101639166176,6.045203879140134,True
1213,17443,319,409,1596,704,0.1892052194543297,0.4017632241813602,0.7799511002444988,0.453125,True,17443,21.982171076922306,5.203849212840026,True
1213,18685,17,409,2442,170,0.0059985885673959,0.0302491103202846,0.0415647921760391,0.1,False,17443,21.982171076922306,5.203849212840026,True
1214,19626,506,543,3295,2761,0.1518607442977191,0.18084345961401,0.9318600368324124,0.1832669322709163,True,19626,21.68057737372751,3.3610058562327194,True
1215,17396,453,586,4142,1910,0.1059649122807017,0.2217327459618208,0.773037542662116,0.2371727748691099,True,17396,24.545260492397922,4.465527545479844,True
1215,18007,2,586,2044,1776,0.0007610350076103,0.0008474576271186,0.0034129692832764,0.0011261261261261,False,17396,24.545260492397922,4.465527545479844,True
1216,19192,587,708,3388,1814,0.1672841265317754,0.303359173126615,0.8290960451977402,0.3235942668136714,True,19192,30.045609707176776,4.097557957412457,True
1216,19198,2,708,2192,1149,0.0006901311249137,0.0010781671159029,0.0028248587570621,0.0017406440382941,False,19192,30.045609707176776,4.097557957412457,True
1216,18026,1,708,2828,1242,0.0002828854314002,0.0005130836326321,0.001412429378531,0.000805152979066,False,19192,30.045609707176776,4.097557957412457,True
1217,16740,369,446,2392,793,0.1494532199270959,0.4241379310344828,0.827354260089686,0.4653215636822194,True,16740,21.408223406350587,4.500438860097316,True
1217,18058,7,446,1597,667,0.0034381139489194,0.0063291139240506,0.0156950672645739,0.0104947526236881,False,16740,21.408223406350587,4.500438860097316,True
1217,19194,3,446,1808,198,0.0013327410039982,0.0046801872074883,0.0067264573991031,0.0151515151515151,False,16740,21.408223406350587,4.500438860097316,True
1217,15567,1,446,5692,950,0.0001629460648525,0.0007168458781362,0.0022421524663677,0.0010526315789473,False,16740,21.408223406350587,4.500438860097316,True
1218,8959,392,740,6696,753,0.0556501987507098,0.3560399636693914,0.5297297297297298,0.5205843293492696,True,8959,22.273053516000395,4.585408495299827,True
1218,16772,139,740,1556,635,0.0644413537320352,0.1124595469255663,0.1878378378378378,0.2188976377952756,False,8959,22.273053516000395,4.585408495299827,True
1218,17443,20,740,1596,644,0.0086355785837651,0.0146627565982404,0.027027027027027,0.031055900621118,False,8959,22.273053516000395,4.585408495299827,True
1218,13443,6,740,3553,476,0.0013995801259622,0.0049586776859504,0.0081081081081081,0.0126050420168067,False,8959,22.273053516000395,4.585408495299827,True
1219,16088,203,250,1566,622,0.1258524488530688,0.3034379671150972,0.812,0.3263665594855305,True,16088,19.282118329295013,5.203688246013753,True
1219,16094,6,250,2562,778,0.0021382751247327,0.0058708414872798,0.024,0.0077120822622107,False,16088,19.282118329295013,5.203688246013753,True
1220,18074,227,241,2061,709,0.1093975903614457,0.313969571230982,0.941908713692946,0.3201692524682651,True,18074,25.432282523457328,5.345457104873851,True
1220,16144,3,241,4093,933,0.0006926806742091,0.0025619128949615,0.0124481327800829,0.0032154340836012,False,18074,25.432282523457328,5.345457104873851,True
1221,18696,452,515,2701,1444,0.1635311143270622,0.2999336429993364,0.8776699029126214,0.3130193905817174,True,18696,21.20869017592441,3.988505198900081,True
1222,17497,80,285,1377,1377,0.0505689001264222,0.0505689001264222,0.2807017543859649,0.0580973129992737,True,17497,7.522804888158383,5.624125772141375,False
1222,12976,25,285,4227,1607,0.005571651437486,0.0133904659882163,0.087719298245614,0.0155569383945239,False,17497,7.522804888158383,5.624125772141375,False
1223,13403,0,150,2030,0,0.0,0.0,0.0,0.0,False,13403,8.510702862689053,2.9256345084513495,False
1224,14510,162,607,3502,750,0.0410438307575373,0.1355648535564853,0.2668863261943986,0.216,True,18116,9.59919366652226,7.574586685318412,False
1224,18116,106,607,2035,586,0.0417981072555205,0.0975160993560257,0.1746293245469522,0.1808873720136518,False,18116,9.59919366652226,7.574586685318412,False
1224,18135,44,607,2432,674,0.0146911519198664,0.0355699272433306,0.072487644151565,0.0652818991097922,False,18116,9.59919366652226,7.574586685318412,False
1225,18116,241,824,2035,1144,0.0920550038197097,0.1395483497394325,0.2924757281553398,0.2106643356643356,True,18116,5.747487847258204,4.639557573083851,False
1225,18135,143,824,2432,1380,0.0459363957597173,0.0693837942746239,0.1735436893203883,0.1036231884057971,False,18116,5.747487847258204,4.639557573083851,False
1226,18674,158,160,1889,697,0.0835536753040719,0.2260371959942775,0.9875,0.2266857962697274,True,18674,18.44436054042878,4.887879036652562,True
1227,18096,113,650,3173,1620,0.0304582210242587,0.0523875753361149,0.1738461538461538,0.069753086419753,False,18096,4.445680217907451,2.40785394417349,False
1228,17472,112,638,1215,688,0.064330844342332,0.0922570016474464,0.1755485893416928,0.1627906976744186,True,17472,13.381393930885654,3.4894935923572783,True
1229,16776,167,415,1229,918,0.1130670277589708,0.1432246998284734,0.4024096385542168,0.181917211328976,True,16776,10.616566671755765,5.589191082312405,True
1229,18086,47,415,426,426,0.0591939546599496,0.0591939546599496,0.1132530120481927,0.1103286384976525,False,16776,10.616566671755765,5.589191082312405,True
1229,16770,18,415,3143,1296,0.0050847457627118,0.0106320141760189,0.0433734939759036,0.0138888888888888,False,16776,10.616566671755765,5.589191082312405,True
1230,16194,133,281,3537,1797,0.0360922659430122,0.0683804627249357,0.4733096085409252,0.0740122426265998,True,16194,9.970473520610296,5.078119444402035,True
1230,12976,49,281,4227,764,0.0109890109890109,0.0491967871485943,0.1743772241992882,0.0641361256544502,False,16194,9.970473520610296,5.078119444402035,True
1230,17483,41,281,1572,1016,0.0226269315673289,0.0326433121019108,0.1459074733096085,0.0403543307086614,False,16194,9.970473520610296,5.078119444402035,True
1231,17438,524,805,3727,1137,0.1307385229540918,0.3695345557122708,0.6509316770186335,0.4608619173262973,True,17438,21.265607161428807,4.307115026463012,True
1231,15088,13,805,1621,395,0.0053874844591794,0.0109519797809604,0.0161490683229813,0.0329113924050632,False,17438,21.265607161428807,4.307115026463012,True
1232,19628,0,6,562,0,0.0,0.0,0.0,0.0,False,19628,4.311611858024651,2.836231834360916,False
1233,19628,0,315,562,0,0.0,0.0,0.0,0.0,False,19628,3.098883464626575,2.9847644090927035,False
1234,18001,384,440,3790,1763,0.0998439937597504,0.211105002748763,0.8727272727272727,0.2178105501985252,True,18625,15.962909812060001,9.602946816027945,True
1234,18625,46,440,556,314,0.0484210526315789,0.0649717514124293,0.1045454545454545,0.1464968152866242,False,18625,15.962909812060001,9.602946816027945,True
1235,16739,126,244,2424,442,0.049567269866247,0.225,0.5163934426229508,0.2850678733031674,True,16739,20.962855646082474,9.399961734522886,True
1235,19985,90,244,590,265,0.1209677419354838,0.2147971360381861,0.3688524590163934,0.3396226415094339,False,16739,20.962855646082474,9.399961734522886,True
1236,16770,172,249,3143,1296,0.0534161490683229,0.1252731245447924,0.6907630522088354,0.132716049382716,False,16770,14.662142307021805,4.952285196369809,True
1236,18086,58,249,426,426,0.0940032414910859,0.0940032414910859,0.2329317269076305,0.136150234741784,True,16770,14.662142307021805,4.952285196369809,True
1237,11238,268,582,6194,527,0.0411800860479409,0.3186682520808561,0.4604810996563573,0.50853889943074,True,11238,20.869764774939142,16.391886666717134,True
1238,18094,48,368,1829,147,0.0223359702187063,0.1027837259100642,0.1304347826086956,0.3265306122448979,True,18094,11.728368737812739,4.354486308845677,True
1238,11238,4,368,6194,527,0.0006099420555047,0.0044893378226711,0.0108695652173913,0.0075901328273244,False,18094,11.728368737812739,4.354486308845677,True
1239,18616,345,425,2109,1085,0.1576062128825948,0.296137339055794,0.8117647058823529,0.3179723502304147,True,18616,28.948161892559234,5.174959506560703,True
1239,17396,21,425,4142,1436,0.00461944566652,0.0114130434782608,0.0494117647058823,0.0146239554317548,False,18616,28.948161892559234,5.174959506560703,True
1239,17989,9,425,3403,1164,0.002356637863315,0.0056962025316455,0.0211764705882352,0.0077319587628865,False,18616,28.948161892559234,5.174959506560703,True
1240,16701,257,442,4901,1253,0.0505308690523004,0.1787204450625869,0.581447963800905,0.2051077414205905,False,15537,17.200396880602398,6.649236215456806,True
1240,15537,110,442,1731,434,0.0533204071740184,0.1436031331592689,0.248868778280543,0.2534562211981567,True,15537,17.200396880602398,6.649236215456806,True
1241,17412,215,461,2150,702,0.0897328881469115,0.2267932489451476,0.4663774403470715,0.3062678062678062,True,11190,12.609598217440098,8.842461572110697,True
1242,14462,199,445,3675,666,0.0507523590920683,0.2182017543859649,0.447191011235955,0.2987987987987988,True,14462,19.386739540744095,3.824010416462127,True
1243,13943,528,821,5588,1038,0.0897806495493963,0.396694214876033,0.6431181485992692,0.5086705202312138,True,13943,22.14773237492345,5.735033720808024,True
1243,19203,117,821,1720,212,0.0482673267326732,0.1277292576419214,0.1425091352009744,0.5518867924528302,False,13943,22.14773237492345,5.735033720808024,True
1244,17446,257,389,2358,1012,0.1032128514056224,0.2246503496503496,0.6606683804627249,0.2539525691699604,True,17446,14.116963080323913,5.2366487575133505,True
1244,11883,34,389,6056,1442,0.0053033848073623,0.0189204229271007,0.0874035989717223,0.0235783633841886,False,17446,14.116963080323913,5.2366487575133505,True
1244,16770,3,389,3143,1026,0.0008500991782374,0.0021246458923512,0.0077120822622107,0.0029239766081871,False,17446,14.116963080323913,5.2366487575133505,True
1245,16819,35,650,2218,716,0.0123543946346629,0.0262960180315552,0.0538461538461538,0.0488826815642458,True,16819,4.659435874786042,4.599895141571963,False
1245,17478,7,650,2876,1166,0.0019892014776925,0.003869541182974,0.0107692307692307,0.0060034305317324,False,16819,4.659435874786042,4.599895141571963,False
1246,17408,430,467,2649,466,0.1600893521965748,0.8548707753479126,0.9207708779443254,0.9227467811158798,True,17408,33.669551890238935,4.034356125382943,True
1246,17412,6,467,2150,330,0.0022979701263883,0.0075853350189633,0.012847965738758,0.0181818181818181,False,17408,33.669551890238935,4.034356125382943,True
1247,18045,358,543,1803,798,0.1800804828973843,0.3641912512716175,0.6593001841620626,0.4486215538847117,True,18045,23.067376595724962,4.633570645820627,True
1247,19194,20,543,1808,460,0.0085800085800085,0.0203458799593082,0.0368324125230202,0.0434782608695652,False,18045,23.067376595724962,4.633570645820627,True
1247,16740,19,543,2392,660,0.0065157750342935,0.0160472972972972,0.0349907918968692,0.0287878787878787,False,18045,23.067376595724962,4.633570645820627,True
1248,18096,261,486,3173,1642,0.0768098881695114,0.1397964649169791,0.5370370370370371,0.158952496954933,True,18096,6.640987819817117,3.5809240770692394,False
1249,18026,390,473,2828,1633,0.1339745791824115,0.2272727272727272,0.8245243128964059,0.2388242498469075,True,18026,31.215489077753716,3.404767494971113,True
1249,19192,5,473,3388,1503,0.0012966804979253,0.0025367833587011,0.0105708245243128,0.0033266799733865,False,18026,31.215489077753716,3.404767494971113,True
1250,18034,278,427,2346,789,0.1114228456913827,0.2963752665245202,0.6510538641686182,0.3523447401774398,True,18034,25.94781576254847,3.355341822574374,True
1251,17432,392,505,2828,726,0.1332879972798367,0.467222884386174,0.7762376237623763,0.5399449035812672,True,17432,21.70701836633127,4.806576903796865,True
1251,19203,38,505,1720,637,0.0173754000914494,0.0344202898550724,0.0752475247524752,0.0596546310832025,False,17432,21.70701836633127,4.806576903796865,True
1251,17428,15,505,2595,893,0.0048622366288492,0.0108459869848156,0.0297029702970297,0.0167973124300112,False,17432,21.70701836633127,4.806576903796865,True
